filepath,class,label,split
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0438.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0572.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0446.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0161.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0052.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0433.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0149.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0044.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0044.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0144.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0487.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0391.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0081.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0236.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0191.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0453.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0196.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0525.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0300.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0002.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0463.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0341.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0083.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0253.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0379.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0563.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0184.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0374.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0333.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0479.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0586.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0485.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0297.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0080.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0541.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0039.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0420.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0469.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0124.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0473.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0286.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0513.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0182.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0423.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0364.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0543.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0564.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0052.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0461.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0483.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0173.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0041.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0257.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0595.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0489.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0053.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0353.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0494.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0418.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0347.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0339.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0147.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0048.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0045.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0356.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0398.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0331.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0082.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0354.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0471.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0438.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0229.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0162.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0489.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0117.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0513.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0290.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0576.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0511.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0462.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0151.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0108.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0066.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0552.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0475.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0172.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0134.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0531.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0058.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0307.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0528.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0532.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0457.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0498.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0442.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0286.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0421.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0312.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0438.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0290.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0568.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0228.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0080.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0015.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0397.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0309.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0344.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0195.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0079.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0364.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0454.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0491.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0215.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0054.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0110.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Common_Rust/Corn_Common_Rust_0473.jpg,Common_Rust,1,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0411.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0063.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0037.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0134.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0494.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0561.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Northern_Leaf_Blight/Corn_Northern_Leaf_Blight_0036.jpg,Northern_Leaf_Blight,2,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0412.jpg,Healthy,0,train
/content/drive/MyDrive/Plant Disease Detection (Computer Vision)/1st Raw_Data/Corn/Final_Combined/Healthy/Corn_Healthy_0265.jpg,Healthy,0,train
